Date;BTC amount;Channel;Donor;USD amount
2017-04-05 10:29:51;0.111111;r v K Today;[PubkeyHashAddress(1PqPjbh9unoWzC8K46ZYrVzVDmhFEVjEh)];126.11076277800001
2017-04-06 08:54:31;0.5;r v K Today;[ScriptHashAddress(3KMBrtD9YWgs5A8qWfLtB6BoJtUcMB5Htc), ScriptHashAddress(3QNrEX2yCZDS3jVpkgCehehoaQZHuV89q8), ScriptHashAddress(39fzfMvgCo7HFSVk5pKToKNGBZ7RSUesNb)];595.2985
2017-04-06 17:46:36;0.004268;r v K Today;[PubkeyHashAddress(1Q9jy6CAorZeYAVu8hyqJPwdpMrK2nfTU7)];5.081467996
2017-04-07 02:43:27;0.01680235;r v K Today;[PubkeyHashAddress(1MFddvWeWJmWGd2cNeyShasDPJp5D4TcyV)];20.04552279465
2017-04-07 20:43:20;0.01;r v K Today;[PubkeyHashAddress(1JKRg7ajkkUvGQ7sQEuRyXQdD6nA3BDCSj)];11.93019
2017-04-08 02:30:08;0.00042074;r v K Today;[PubkeyHashAddress(129MhrSzSU5qsddR1HgLBs6G1h62nj1QeR)];0.49850284976000003
2017-04-08 14:14:59;0.005;r v K Today;[PubkeyHashAddress(18JWCY5kpT8YZueeYij9oUv66xrgrPQsuJ)];5.92412
2017-04-09 10:05:49;0.1;r v K Today;[PubkeyHashAddress(1MuHJaGVj4w6iDxyTUi25QEHeJujp4kDjX)];121.00550000000001
2017-04-10 08:24:58;0.03;r v K Today;[PubkeyHashAddress(1Ms5ZftbMk2fC5cs1XzwjD2fA7pg77wmdG)];36.400169999999996
2017-04-10 22:11:38;0.008309;r v K Today;[PubkeyHashAddress(16Y7g9cwzb2kPg89fym4uJVjsPKWo6uBMV)];10.081633751
2017-04-10 23:56:25;0.02276212;r v K Today;[PubkeyHashAddress(1F7tGgmig1z8Rr6rhLg4mLhcnhkouTvf9j)];27.618167918679998
2017-04-11 07:04:36;0.005;r v K Today;[PubkeyHashAddress(1FCArM9QLzABHsTZBhAu8V6x7g2NZzobq4)];6.123835000000001
2017-04-11 16:52:35;0.010142;r v K Today;[PubkeyHashAddress(1GdpoXQGpAwcd7w9hbfsqatC9hQrUcDDrW)];12.421586914
2017-04-12 16:41:12;0.00061517;r v K Today;[PubkeyHashAddress(18gp2c97XTmFxK6JUgRz7gfZZNx1xXCUXM)];0.74835738085
2017-04-13 08:52:11;0.2;r v K Today;[PubkeyHashAddress(1KMrUQzZNwp7D9RJdiy48paD5ad7sipsBE)];235.70659999999998
2017-04-14 09:45:04;0.05;r v K Today;[PubkeyHashAddress(1Kb7E1tc7w2B6gfnuSdxYFNq6J67VJTfQT), PubkeyHashAddress(1BJTECAGiJc9dEnyeq12DWE7K47JLQ1By6)];59.172000000000004
2017-04-14 13:47:02;0.008461;r v K Today;[PubkeyHashAddress(1K4iQJjVCqVoTXa2gzWsj7xcp27D3ePLQ1)];10.01308584
2017-04-14 23:23:42;0.01800002;r v K Today;[PubkeyHashAddress(1KY8SgtqDwwEHogVJ4CyCPSRyxLW5sdDHf)];21.3019436688
2017-04-15 01:02:44;0.004262;r v K Today;[PubkeyHashAddress(1NoiLZgT7LbNpdBnhEGCCAvtwvHViGJK5R)];5.032139138000001
2017-04-15 04:16:16;0.00424;r v K Today;[PubkeyHashAddress(19paWPaVZBbRyxKgRm6GLU2BeST5p8m5tv)];5.00616376
2017-04-15 22:08:44;0.0004211;r v K Today;[PubkeyHashAddress(129MhrSzSU5qsddR1HgLBs6G1h62nj1QeR)];0.4971923489
2017-04-16 20:34:22;0.012;r v K Today;[PubkeyHashAddress(1Lo1sr2vh1VvF5kp3DzXn8SHLRs8bYhvgG)];14.217444
2017-04-18 13:28:19;0.1;r v K Today;[PubkeyHashAddress(18DtpziTi6FfcQeAMN3fXGaLV9GEAz8ntG), PubkeyHashAddress(1Mq8DuUmjwiWhCZmgUEqfwpHZftQUyGvYG)];121.7596
2017-04-20 21:47:42;0.0995;r v K Today;[PubkeyHashAddress(17eNWyo1XUcySQ3YQYuas1YY2w8wiVFmUr)];124.9125985
2017-04-22 00:23:22;0.0333;r v K Today;[PubkeyHashAddress(1P37KAuSLGUmoRTQYWqeXtTCRuLsvszuZp), PubkeyHashAddress(1P37KAuSLGUmoRTQYWqeXtTCRuLsvszuZp)];41.4376875
2017-04-22 17:04:11;0.1;r v K Today;[PubkeyHashAddress(1Hs3z1y7cHvu7cjsoCZac2aT1TtpE9VrtT)];124.4375
2017-04-22 18:19:12;0.00040231;r v K Today;[PubkeyHashAddress(129MhrSzSU5qsddR1HgLBs6G1h62nj1QeR)];0.50062450625
2017-04-24 09:41:53;0.006;r v K Today;[PubkeyHashAddress(17A16QmavnUfCW11DAApiJxp7ARnxN5pGX)];7.48995
2017-04-26 02:54:02;0.00787;r v K Today;[PubkeyHashAddress(1E1yjUM7YgDqLVZM8PQqaGc3yVS6d4Cyk9)];10.111730150000001
2017-04-26 03:00:08;0.01573837;r v K Today;[PubkeyHashAddress(13CnYYHGUmwGtZTxbtSbJaypA5kh9n7Mdf)];20.22136600265
2017-04-26 23:47:32;0.00808862;r v K Today;[PubkeyHashAddress(151bk3uv7ZZypzP7oGLhsP6STcwiio8T3a)];10.3926229639
2017-04-27 07:42:12;0.004;r v K Today;[PubkeyHashAddress(18Q2fSXm9gcjmk1odmpefLQ5FzEHv8goxH)];5.31676
2017-04-27 17:56:23;0.00373176;r v K Today;[PubkeyHashAddress(1KPaqPyofDX2tkrqojK82Cy35bXpk5aoJg)];4.9602180744
2017-04-27 23:06:38;0.1;r v K Today;[PubkeyHashAddress(19Q7F4tAnFH75fnBMBUK2QQwgAJwWUQKTi)];132.919
2017-04-28 15:18:42;0.00149235;r v K Today;[PubkeyHashAddress(1EgPjQCPoqqebNMDAj8QU7pk5SsyNXY2ME)];1.969978557555
2017-04-29 09:31:55;0.0019;r v K Today;[PubkeyHashAddress(13zMjnNAHkzJwzx2UFZRUG7wK4fBDkSzVL)];2.52137372
2017-04-29 14:19:24;0.0389;r v K Today;[PubkeyHashAddress(1JC7vJ87RmY6NdSnzN1S7C8eSabZrsrFC6)];51.62180932
2017-04-29 15:54:11;0.0098;r v K Today;[PubkeyHashAddress(14iFtyNQPdUA8T3VWbE1MqAcbVFKYs1FaU)];13.00498024
2017-04-29 19:57:36;0.01100854;r v K Today;[PubkeyHashAddress(1MKDMiNXkwFXoq7ZFw99hdXCKZbbfMTbXN)];14.608759711352
2017-04-29 22:23:23;0.00037611;r v K Today;[PubkeyHashAddress(129MhrSzSU5qsddR1HgLBs6G1h62nj1QeR)];0.499112563068
2017-04-29 22:23:23;0.00411327;r v K Today;[PubkeyHashAddress(1C3vxM3JZMAQNbcrCZpo55M5ZdzhozJh7H)];5.458468884876
2017-05-01 00:40:53;0.07192;r v K Today;[PubkeyHashAddress(1DvdzWo2Wey3ooRguZhd6PLMKAjW6JntD3)];100.83786689600001
2017-05-01 03:06:12;0.076719;r v K Today;[PubkeyHashAddress(13w8ewTCQb67EvjHq1kbJhFgfoD7UePcxj)];107.5664670522
2017-05-01 05:13:06;0.0104788;r v K Today;[PubkeyHashAddress(1CtEdgumaDzKWgzuwGagsaewteX7x2ZiYV)];14.69215572344
2017-05-01 10:17:33;0.00398263;r v K Today;[PubkeyHashAddress(16q32831QyuKoVkt5oWkxmFQzjoChUw6dR)];5.583981004394
2017-05-02 16:59:23;0.003;r v K Today;[PubkeyHashAddress(1DW518XDYRbmQZ9RZEkospjWWrz9NLzqxw)];4.3310474999999995
2017-05-03 00:51:41;0.006762;r v K Today;[PubkeyHashAddress(12Q8VH3EhFRhdTd8ynYyi6kfq3SPumFtXk)];10.0888958856
2017-05-03 08:55:40;0.0995;r v K Today;[ScriptHashAddress(3R2c8PNs7YH2g5buxsnyxsvRo5dvFzYvcS)];148.45388060000002
2017-05-03 12:24:35;0.0876734;r v K Today;[PubkeyHashAddress(1ConLuEeihqYzi5ShXUX7F7tNv6Npr3gsV)];130.80860759192
2017-05-04 13:04:32;0.00690222;r v K Today;[PubkeyHashAddress(1LRDBkmUDbkgKMcuyQu5PQ6Wcd2zSue5sp)];10.461203415936
2017-05-05 06:12:39;0.00651689;r v K Today;[PubkeyHashAddress(1DYBLYQbxrzqfpjUuAw21SMhS2yGyP8B8E)];9.854898406632001
2017-05-05 09:30:13;0.00061673;r v K Today;[PubkeyHashAddress(1PUH3sEePCyQ7bzLJNxAPp2tJMqeraKNME)];0.9326245332240001
2017-05-06 22:45:41;0.00323436;r v K Today;[PubkeyHashAddress(1N4EG9zxcx3SgYqXeHf7t1HjQPbqaibYmm)];5.007715277268
2017-05-07 08:46:53;0.01329061;r v K Today;[PubkeyHashAddress(1MQPJ4mg45qq2D9msWCurfR2v67662yv1j)];20.673162414493
2017-05-07 09:05:49;0.01;r v K Today;[PubkeyHashAddress(1Juy9cFRZP6yBsWKoZrhSn7PXWZ2aMf5UD)];15.554713
2017-05-08 13:35:35;0.00493996;r v K Today;[PubkeyHashAddress(14ERzjJJ3118Yt8rEj5nagK485veERYmGx)];8.098187577100001
2017-05-09 10:26:49;0.00586259;r v K Today;[PubkeyHashAddress(1DVk57R9N31teq9sKtWuNndBtVnQ6cUosQ)];10.007038370066999
2017-05-09 21:11:35;0.0057;r v K Today;[PubkeyHashAddress(1CnjbZagSXWripixi7F7B4XDADhXUkPY3e)];9.72950841
2017-05-14 13:46:48;0.005543;r v K Today;[PubkeyHashAddress(1KdPULqErBaveozjoFE34LgbvJMZVqJrVF)];9.824503550900001
2017-05-15 04:52:56;0.05;r v K Today;[PubkeyHashAddress(19zTa75DteUChhM9f9SKrfLeP15sXXSUig)];84.86894000000001
2017-05-17 07:03:17;0.005444;r v K Today;[PubkeyHashAddress(1PSPWLoZmP1n6K9yrGpf2oDjrgH5G81Jos)];9.8109797272
2017-05-19 01:42:30;0.001;r v K Today;[PubkeyHashAddress(13KZHRDSRB3hNfBGxKyPwuERCosSc85TMR)];1.9681025
2017-05-19 17:42:19;0.1;r v K Today;[PubkeyHashAddress(1MuHJaGVj4w6iDxyTUi25QEHeJujp4kDjX)];196.81025
2017-05-20 05:57:24;0.01005;r v K Today;[PubkeyHashAddress(12PtrSjo7de2tNxJfkfvqvKpjksCswaYU2)];20.61993675
2017-05-21 13:19:26;0.05;r v K Today;[ScriptHashAddress(3BMEXdfvqSL9HriUHuEJuVLeDHqnyzRLaL), ScriptHashAddress(3BMEXdfvqSL9HriUHuEJuVLeDHqnyzRLaL), ScriptHashAddress(3BMEXdfvqSL9HriUHuEJuVLeDHqnyzRLaL)];102.780875
2017-05-22 16:32:57;0.006937;r v K Today;[PubkeyHashAddress(1LqoLDWhS3jnsZBsWhw9CxS4yLfo7A9wS5)];14.8384337675
2017-05-27 03:18:04;0.001381;r v K Today;[PubkeyHashAddress(1JEGavVw1cXD42oCmBTfgqdPdr2GcP8NYs)];2.9088106575
2017-05-28 01:39:10;0.00140935;r v K Today;[PubkeyHashAddress(19Rqaj1a99TfoYxLkbVAQNC17h9d7LaG9J)];3.1112493496249995
2017-05-28 11:36:47;0.01;r v K Today;[PubkeyHashAddress(1BJCD66h3tppRnno4STCLkQxVnEYQX56Kc)];22.075775
2017-05-30 01:09:24;0.013498;r v K Today;[PubkeyHashAddress(1HcvYdZDT8xxbpDHhA5fMDUdMQ2pogbmGK)];29.658261832399997
2017-05-30 05:34:50;0.999;r v K Today;[PubkeyHashAddress(18pXQtnBXksnHJpQNf5UA7JFnUVD1VguG6)];2195.0365662
2017-05-30 10:51:07;0.00375172;r v K Today;[PubkeyHashAddress(1CpGB5ZTCm7txNFudrBnaCCgLsicgEoquA)];8.243405992136
2017-05-31 07:40:04;0.00539079;r v K Today;[PubkeyHashAddress(1AG3rfLDhrhganf8eZZDBcjmgaj5fn38aC)];12.561801066702001
2017-05-31 21:40:13;0.002;r v K Today;[PubkeyHashAddress(12otz12Z1BG7tUQmABpA3SoLfr13njuWAC)];4.6604676000000005
2017-06-01 04:44:43;189.743903;r v K Today;[PubkeyHashAddress(1Fd8RuZqJNG4v56rPD1v6rgYptwnHeJRWs)];465286.4507256139
